	Ler.1	Ler.2	Ler.3	Mp.1	Mp.2	Mp.3
AT1G44478	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44510	25.915241660811585	24.179369278717175	21.235244719475656	22.241712421599832	23.38228709277293	25.09089663127269
AT1G44542	0.0	0.0	0.0	0.05384217355580945	0.05450234210373776	0.0
AT1G44575	979.4276181322851	998.4158839445771	1104.8624140574127	1277.8890136541384	1398.3258580262382	1255.5573925474268
AT1G44608	9.997392055664303	9.613655604328319	8.709212655479842	4.2132188271332485	7.332597020600111	7.063258870193673
AT1G44641	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44707	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44740	0.06602611256709134	0.0	0.06545213858902238	0.19331401939182874	0.19568427725936835	0.19651760388926712
AT1G44750	13.338161955496354	14.712464041926285	13.92314801244097	13.70741920684285	14.637528881665478	14.508541752821758
AT1G44760	20.090196838116835	20.907681619240304	16.493634212429033	16.035943891660967	14.527462270690146	19.52093163028535
AT1G44770	18.01384840750902	18.120553137455115	15.783506228933668	15.709087075819115	14.810968753256487	17.29539727019177
AT1G44780	7.788395339054001	7.379344401935934	7.185150584888288	9.71002899711035	9.384330408710607	8.307671334786955
AT1G44790	21.901733849121356	22.367846301031964	19.42177970174666	28.292645304273766	28.95426679459921	27.971357424041187
AT1G44800	45.26747885349327	54.91004014299764	45.8504483329968	61.876362235963285	56.39807574212865	55.39442807005955
AT1G44810	18.56365719742683	19.251028478371158	20.423340541259986	24.9241732845787	24.805743244945173	23.63387253025453
AT1G44820	26.77076918475464	28.163207359561337	27.80018215946234	25.897963830607434	30.088248232610937	29.485070304519187
AT1G44830	1.3636289547189624	1.4480954857709856	1.2672888213012437	1.3308300001656626	0.6735737727579177	1.2683291331473967
AT1G44835	22.91925372819908	25.79103465587972	21.586711199844967	25.71521184240809	23.287626278967984	23.116741851138745
AT1G44840	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44850	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44860	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44870	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44875	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44880	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44890	2.543966779018064	3.1627859563701026	2.644868887301507	2.3616664176579985	1.961537011880798	2.4623628359012217
AT1G44895	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44900	15.684107887200605	14.807603077593749	14.38400902809429	20.34804514186163	16.723900428984287	19.287599205278838
AT1G44910	29.16969127227958	26.386563319568417	24.683930599027207	30.202292178129348	31.0741719372108	34.961356366738976
AT1G44920	54.33995479816481	51.70657498505539	55.80525255979607	57.16619442165914	58.5108025823972	57.014626656668035
AT1G44935	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44940	4.545429849063208	4.259104369914664	4.787535547138031	4.436100000552209	5.8937705116317805	5.073316532589586
AT1G44941	6.077649542036359	5.669496308804438	6.42647008834729	5.53603463183667	7.205030929910514	8.843650130579661
AT1G44960	15.532107857054514	14.784721403793544	14.724990144762078	14.737448801709837	15.466160879472637	14.6759281241993
AT1G44970	6.406567213165989	4.814813366069637	4.775463435124444	3.392814258627296	4.366612292753312	4.237391638405367
AT1G44980	0.0	0.0	0.0	0.0	0.0	0.0
AT1G44990	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45000	81.86460950844409	81.25192390993442	75.11103183092598	80.28068671904128	78.05947268653888	82.87267056265868
AT1G45010	3.143402780594366	2.9569442807587087	2.291232906342647	5.864903094557997	5.251796755332736	4.494502988036036
AT1G45015	0.0967980736460099	0.29024183826311417	0.19191318964875229	0.2834094566279683	0.38251252108315176	0.09603536517304048
AT1G45020	0.0	0.0	0.017042140420930243	0.016778085151636427	0.0	0.0
AT1G45030	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45035	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45040	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45050	23.93157626016286	24.000099722985208	20.1046913663764	23.197611825918287	19.715297982173077	21.569921275320713
AT1G45063	0.05579181671395304	0.0	0.11061362172381058	0.27224936515804327	0.38582244884271244	0.6088743317893446
AT1G45070	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45080	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45090	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45100	0.0	0.04960402679820291	0.0	0.0	0.0	0.04923901587854686
AT1G45110	3.0500317843581053	4.5200877866243285	3.4405543318731633	3.7978207185578614	3.013167781326643	4.225964728742177
AT1G45120	2.00489243470311	2.9299850921048933	2.4718035087593444	2.3019639573417647	2.43005398249576	1.8553744510799681
AT1G45130	30.523156189251495	33.42306068461986	33.66829826212791	31.320076298442174	32.49262123458469	33.17711730248591
AT1G45140	0.02317828209216742	0.0231661194237309	0.0689303703990048	0.06786234566333971	0.0228981393521174	0.04599130335889278
AT1G45145	42.89952341028807	43.494582269049964	38.32643478135332	30.92694449045695	36.45116639897982	32.22763930702147
AT1G45150	7.00773309555971	7.401665984662264	7.401845397876681	7.317024724910003	7.346276893249659	7.4990025429094525
AT1G45160	22.687128189348428	21.036890441221495	19.689471804516167	26.106818873781307	25.01426777689064	26.08963765324645
AT1G45163	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45165	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45170	14.67047451833065	13.723780747502806	12.895219585170548	14.317610034677001	14.707345462192253	13.335998721631691
AT1G45180	9.396550328816582	8.480917042581225	8.439832081031554	8.670326786793574	8.27029087922524	8.475010336699194
AT1G45190	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45191	9.490573163101264	10.729022839418782	10.606101746058059	11.413095366353595	11.588148978834983	10.156361380677907
AT1G45201	91.74324044487197	82.59632138733511	80.96463618328143	130.25498626621422	120.88822827911461	113.61587826996721
AT1G45207	10.283683686233607	10.507421178322158	11.395523773873991	13.488320623366317	11.421225781342985	10.072684546815456
AT1G45211	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45215	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45221	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45223	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45225	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45227	0.0	0.0	0.0	0.0	0.0	0.0
AT1G45229	4.789215879030266	5.043133271227674	4.493247793171883	7.428356899713614	5.660700002026965	6.109045513291267
AT1G45230	49.82650311678891	47.80584953743239	52.17520805747558	53.25348704931196	54.337689107239335	49.18642248059416
AT1G45231	5.601056880106889	5.293458288322511	4.721399771034951	5.354778469320215	5.683927706012824	5.745935065687281
AT1G45233	7.646442830074494	6.808710723354829	5.92615935060994	7.960026938490869	7.141986909273797	7.540216696561273
