	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G33990	701.434816550554	-0.090011847954073	0.0966592135126909	-0.931228847028171	0.351735198892654	0.614398165800555
AT1G01220	630.618684593334	0.0914416803127889	0.0982243808306603	0.930946874284045	0.351881045693134	0.614485582847924
AT1G06700	1428.34501216294	-0.0687742912424891	0.0738857141580934	-0.930819875346033	0.351946746778332	0.614485582847924
AT1G17060	81.1734400334415	-0.231531559993868	0.248723742240848	-0.930878403114682	0.351916467308889	0.614485582847924
AT1G27310	1069.35702866839	-0.0734358271901497	0.0788914080469317	-0.930846957966114	0.35193273532039	0.614485582847924
AT3G29375	58.32100310076	0.242661868875685	0.260678077313168	0.930887136259489	0.351911949338713	0.614485582847924
AT5G56210	444.935865449697	0.0994911085335592	0.106907870558864	0.930624733365903	0.352047715828922	0.614605464433277
AT2G26110	692.169239430661	0.0850321722692894	0.0913927550397889	0.930403862234699	0.352162019607947	0.61469219754304
AT5G16310	187.828930037044	-0.143893510060545	0.154654475630716	-0.930419307127805	0.352154025904247	0.61469219754304
AT1G43770	39.8268910012219	0.293430300497524	0.315473824231431	0.930125664823032	0.352306023936336	0.614887137556408
AT1G32060	33810.2139892625	-0.0580056132856977	0.0623716998515549	-0.929998916555929	0.352371645455985	0.614945251183805
AT1G20120	23.4287954032374	0.385407846366033	0.414465099622601	0.929892159115385	0.352426923104783	0.614985304085983
AT1G64140	2078.01581100679	-0.0594418840156162	0.0639279919948031	-0.929825607856546	0.352461385279449	0.614989029951045
AT1G11755	195.425364004478	0.139864523106397	0.15043557935674	0.929730345071665	0.352510718827329	0.615004371197863
AT1G76270	317.628469754564	-0.117545252530575	0.126435735074223	-0.92968378331942	0.352534833258658	0.615004371197863
AT3G51010	457.556879016197	-0.0964549431827367	0.103781558433207	-0.929403495562403	0.352680016944145	0.615201232564222
AT3G51880	1536.07104518746	0.0688518784449874	0.074106842234533	0.929089357593802	0.352842779343711	0.615373100036412
AT5G57070	512.418081546577	0.0999553597732319	0.107584329050437	0.929088470927503	0.352843238813981	0.615373100036412
AT2G28570	182.629754218641	-0.188018830065074	0.202426868203109	-0.928823489362198	0.352980569158758	0.615556178171805
AT4G34710	4592.12303281204	0.0664362535564564	0.07155800871234	0.928425130211871	0.353187087882097	0.615859867998994
AT2G34940	55.1805371668149	0.251392724961337	0.270892735483383	0.928015749528131	0.353399400020786	0.616173603335665
AT5G41040	481.4888300212	-0.101340018412541	0.109219095640728	-0.927859893162779	0.353480251121101	0.616222108918475
AT5G45040	220.63694800876	0.133076261649413	0.143426299257944	0.927837240017487	0.353492003502277	0.616222108918475
AT1G78800	419.603512413065	-0.100993892488144	0.108876049647631	-0.927604306135305	0.353612863203215	0.616310064743133
AT2G37460	292.178624262725	-0.128499941476454	0.138536541214537	-0.927552690069399	0.35363964816737	0.616310064743133
AT4G15545	6826.54902594481	-0.051322751521344	0.055327155260378	-0.927623176716954	0.353603071071239	0.616310064743133
AT2G32990	271.685385173983	0.118519399829504	0.127818617150519	0.927246769458751	0.35379842491989	0.616530295472748
AT5G52300	163.233757637146	-0.155426297975773	0.167672707903964	-0.926962413374955	0.353946049798782	0.616731054348052
AT1G08110	1563.34555910752	-0.077958159440109	0.0841086522388857	-0.926874434020081	0.353991732602849	0.616754164395696
AT1G74320	246.282106728758	0.135914318219532	0.146704252676549	0.926451113310215	0.35421159167707	0.617080706965622
AT3G13990	1154.24855809033	-0.0702666751238953	0.0758719071550189	-0.926122431327958	0.354382357936657	0.617321671768791
AT4G15770	555.886624275883	-0.0960851321735223	0.103801212765391	-0.925664831977362	0.354620189607591	0.617679407351657
AT5G06600	3935.25380173781	0.0571128100587214	0.0617186684447604	0.925373335133415	0.354771744068549	0.617886813069676
AT1G51800	1639.02559447578	-0.723108455466418	0.781511582791203	-0.925269018897716	0.354825989892974	0.617924719125222
AT3G53390	473.136496003328	-0.108905298532458	0.117710277304286	-0.925197875890935	0.354862988202109	0.617932584673402
AT5G05380	101.2383553281	-0.186911425943812	0.202051221536155	-0.925069517139078	0.354929748032717	0.617992268586346
AT4G32690	229.55133338464	-0.128887302285807	0.139369601017572	-0.924787768241918	0.355076314406395	0.618190885445892
AT5G14660	1177.0238441169	0.0825064948107422	0.0892253527535378	0.924697883107789	0.355123080879905	0.618215729379513
AT5G57880	20.7604898880891	0.395179920225389	0.427446884972313	0.924512340874786	0.355219629224958	0.618327223568085
AT1G73690	59.4758998602453	0.244573708591649	0.264565675996843	0.924434765281371	0.355260001198984	0.618340920659605
AT1G07210	744.051432106163	-0.0822518245887919	0.0889916453460129	-0.924264567409496	0.355348585903437	0.618438523303173
AT5G26760	568.873361247979	0.0880658303602002	0.0952927459509113	0.924160905233711	0.355402546892378	0.618475855477553
AT1G71910	32.2114814774207	0.340295510735375	0.36829697113547	0.923970429857824	0.355501711670694	0.618535262742206
AT5G16120	763.663295655496	-0.0853713233420636	0.0923936346611218	-0.923995723895759	0.355488542151632	0.618535262742206
AT3G59680	52.0437586553244	0.257215254356165	0.278401286144022	0.923901099447875	0.355537810615121	0.618541500607414
AT1G09150	629.226928100644	-0.0900178099624943	0.0974410416105425	-0.92381822356007	0.355580965450511	0.618541936948756
AT2G29260	46.5506089116463	0.264071253332538	0.285861859433881	0.923772250888954	0.355604905599916	0.618541936948756
AT4G10030	411.834606353611	-0.101871178930463	0.110284412187855	-0.923713305529875	0.355635602730524	0.618541936948756
AT3G60590	361.6365622827	-0.105559331045193	0.114330825813762	-0.923279704260532	0.35586146177925	0.61885295106026
AT5G55250	75.8273129882097	-0.250295995527114	0.271104597799798	-0.923245114831838	0.355879483000381	0.61885295106026
AT2G15310	26.0665743236138	0.380003053336804	0.411755453594576	0.922885295190197	0.356066984505124	0.619065830124792
AT2G25420	145.239355719258	0.156783024414837	0.169882789395983	0.922889393165006	0.356064848705677	0.619065830124792
AT4G29860	99.4870310892025	0.196436376388252	0.212998686335882	0.922242196735837	0.356402257309491	0.619592117614526
AT1G26660	97.8114046880706	-0.200956538959892	0.217956143626105	-0.922004471250988	0.356526243415179	0.619694404269562
AT3G53750	691.415292703195	0.0873081442122879	0.0946885128350523	0.922056346627589	0.356499185411446	0.619694404269562
AT5G21280	153.621107451982	-0.152457383292672	0.165367645153543	-0.921929940715524	0.356565120531038	0.619705358394159
AT2G36750	218.280863653093	0.181982529094472	0.197434521412383	0.921736116828142	0.356666236749223	0.619824471354455
AT1G48620	2187.26402189903	0.0643775161570967	0.0698533332878761	0.921609794793719	0.356732147568396	0.619825771791137
AT1G62880	228.132804493994	-0.128950739501954	0.139912360616431	-0.921653661862455	0.35670925825765	0.619825771791137
AT3G17050	34.315433632551	0.337379120430002	0.366119537999755	0.921499907579987	0.356789489462082	0.619868789728461
AT1G07705	620.430259787641	0.0957067397125954	0.103881584565852	0.921306120931622	0.35689062632652	0.619987880123798
AT5G40280	223.459803604018	-0.134269964075322	0.145754193633286	-0.921208239216374	0.356941717462286	0.620020017622583
AT1G08903	59.2538130332973	-0.254240028039678	0.276084480625496	-0.920877651158344	0.357114307948353	0.620206554172856
AT2G17150	407.747892820698	-0.10351039869364	0.112398259433668	-0.920925281362798	0.357089438352696	0.620206554172856
AT2G47410	1403.1385216581	0.0719530868153099	0.0781598149028755	0.920589268343607	0.35726490720964	0.620343173964411
AT2G47830	364.665079053347	0.110683586499561	0.120235420437517	0.920557237599384	0.357281636770882	0.620343173964411
AT3G27310	466.90186839821	0.0958382505530982	0.104110937265009	0.920539696123831	0.357290798839784	0.620343173964411
AT1G24210	26.4699246160358	-0.353680514334553	0.384300018243855	-0.920323959261764	0.357403492222816	0.620482208071442
AT3G53365	13.1396988366804	0.507389921982902	0.551355111394808	0.920259759085784	0.357437032467314	0.620483812907947
AT5G06470	25.2981398603748	0.374405946884344	0.40700234067517	0.919911040961701	0.357619248687218	0.620743484217668
AT4G32420	1132.93538456423	0.0731914924951436	0.0795708569941712	0.919827877441425	0.357662712883699	0.620762289015555
AT1G10650	400.560654920603	-0.0999730144547925	0.108731632011321	-0.919447382564654	0.357861615367588	0.621050845717296
AT2G34980	27.8743760605627	-0.342915917311423	0.373085198206669	-0.919135679892255	0.358024608806414	0.621220371938456
AT3G12610	1118.60313788772	-0.0728035079774731	0.0792074697524833	-0.919149522197566	0.358017369491391	0.621220371938456
AT4G24120	313.496102372584	0.139299001705982	0.151647075481299	0.91857361089143	0.358318640139051	0.62167385408165
AT3G06040	685.599016888702	-0.0882796198105498	0.0961436550491736	-0.918205364310294	0.358511360800835	0.621918296117111
AT3G20460	29.385838363438	0.333338157691091	0.363042485198712	0.918179472875297	0.358524913452289	0.621918296117111
AT2G32295	281.643881345967	0.122285984387282	0.133201122102556	0.918055211975843	0.358589961247012	0.621974418559733
AT1G12420	168.622239323773	0.148517702510786	0.16178659020607	0.917985244151674	0.358626591099855	0.621981244332541
AT2G45460	236.282345491098	0.146346097884598	0.159444640606677	0.917848962045762	0.358697944841886	0.622048286478763
AT3G24503	2269.96835990468	-0.0657475383932595	0.0716832159991038	-0.917195712788353	0.359040092978867	0.622584880943394
AT2G19830	1702.84039411197	-0.0662216454199947	0.0722099435868288	-0.917071003391196	0.359105434524228	0.622641431497348
AT4G30950	9027.55167311743	-0.057869225512166	0.0631655415040548	-0.916151815281298	0.359587274083975	0.62342005852306
AT1G09130	3915.51639478083	0.0604451205381685	0.0660026938786203	0.915797780153153	0.359772968030883	0.623512396589026
AT1G56650	88.4604724637221	-0.210468172251144	0.229881569360778	-0.915550441196238	0.359902734805724	0.623512396589026
AT2G46090	266.143038910398	0.123266378202657	0.134580527066405	0.915930267845021	0.359703470241713	0.623512396589026
AT2G46200	151.700354573698	0.151218511952742	0.165137564057785	0.9157123808598	0.359817769583246	0.623512396589026
AT3G23109	6.62348149702674	0.695941420989322	0.760121860027833	0.915565592290477	0.359894784915163	0.623512396589026
AT5G07400	94.4462779457494	0.18810203073449	0.20544793987343	0.915570294111363	0.35989231785759	0.623512396589026
AT5G09410	1252.68371613634	0.0737789628247923	0.0805818380518953	0.915578058386781	0.359888243945458	0.623512396589026
AT5G67610	270.839651608158	0.120520749941721	0.131600280850815	0.915809215318813	0.35976696926394	0.623512396589026
AT5G02790	4282.35847821971	0.0533660466988384	0.0582935402351926	0.915471019319231	0.359944409852793	0.623527813971911
AT2G04890	176.608816805757	-0.14475926052073	0.158157395246352	-0.915286068635919	0.360041470782303	0.623582387123319
AT5G20360	459.733181372279	0.100301798914626	0.109584672047826	0.9152904054944	0.360039194638714	0.623582387123319
AT3G14270	1836.47085093334	0.0642251265798403	0.0701976992050062	0.914917829319113	0.360234769335637	0.623821668065238
AT5G04810	3191.23283352887	0.0555947250266435	0.0607660398259292	0.914897946055075	0.360245208440113	0.623821668065238
AT1G51540	255.178063763201	-0.129325180790869	0.141379219916259	-0.914739668725507	0.360328313921981	0.623908787116753
AT2G04520	1592.43866422206	-0.0687730967114841	0.0751907359478085	-0.914648538075501	0.360376168662678	0.623934859177174
AT1G05100	21.1150038473508	0.388540842636269	0.425001006323063	0.914211582691928	0.360605679114732	0.624043638956548
AT1G07110	4273.42394713584	0.0596154221559897	0.065199787067074	0.914349951705526	0.360532990983493	0.624043638956548
AT1G27400	2977.87233499777	-0.061648799721456	0.0674380738403556	-0.914154218986081	0.360635816163177	0.624043638956548
AT1G69250	730.683639648395	0.0825299377460503	0.0902733039561516	0.914223077357815	0.360599640376574	0.624043638956548
AT2G35810	1150.53774273827	-0.0702058433287629	0.0767846486659971	-0.914321346108502	0.360548017346718	0.624043638956548
AT2G44830	539.811623037418	-0.0943760229663878	0.103213679263988	-0.914375145226664	0.360519757290512	0.624043638956548
AT1G41880	2642.18403613266	-0.0606937854475468	0.0664066069873454	-0.913972091046796	0.360731510806636	0.624095694942291
AT2G40530	72.0993657401612	0.220966993642731	0.241760338867498	0.913991909003061	0.360721097176813	0.624095694942291
AT3G61580	5309.22352146655	-0.0649240306705996	0.0710414023755648	-0.913890048613829	0.360774623188398	0.6241135247373
AT1G17640	105.822295039909	-0.178404729637772	0.195294083260628	-0.913518354776182	0.36096998464389	0.624394707025401
AT3G50000	1138.74970088795	-0.0743247902934363	0.0813778845119856	-0.913329103344896	0.361069480266361	0.624510027510433
AT1G13020	659.809204765892	0.0819337916061644	0.0897457439918172	0.912954620038973	0.36126640898749	0.624641426473357
AT1G28060	1317.71095947555	-0.0655665210325213	0.0718267053473566	-0.912843220574286	0.361325003377013	0.624641426473357
AT1G49975	1164.06243250196	0.0697185806894428	0.0763718225568449	0.912883552537325	0.361303788702246	0.624641426473357
AT1G78730	91.2257437457	0.201431843471738	0.220637580908175	0.912953462608757	0.361267017747186	0.624641426473357
AT3G55390	81.0635577578749	0.208147215339878	0.227973870496244	0.913031019242654	0.36122622763675	0.624641426473357
AT4G28690	90.1713965295166	-0.204970031342982	0.224548397017325	-0.912810040354767	0.361342456809256	0.624641426473357
AT4G21380	190.287699299126	-0.384772224739422	0.421554359321235	-0.912746402051119	0.361375933257512	0.624642536279385
AT3G01430	60.1809934484566	-0.23001160554892	0.252270133501302	-0.911767090128933	0.36189133808265	0.625476589050998
AT1G51890	224.076199447097	-0.719123811907261	0.789263997133297	-0.911132161759825	0.362225742343254	0.625523085948144
AT1G68060	1524.24733990449	0.0697954341714042	0.0765832981482996	0.911366262083006	0.362102423793999	0.625523085948144
AT1G69080	38.3357917302848	0.293745239182515	0.322282061731526	0.911453891055271	0.362056269677264	0.625523085948144
AT3G24927	53.3491735886115	0.268294043991146	0.294463793113624	0.911127446788069	0.362228226349834	0.625523085948144
AT3G47590	298.328413738071	-0.123019752934202	0.134962844440238	-0.911508300261673	0.362027614242268	0.625523085948144
AT4G01895	76.1972944050563	-0.215019523068863	0.235993811210985	-0.911123567035533	0.362230270342685	0.625523085948144
AT4G05330	320.301381899343	0.110589573768442	0.121309689254356	0.911630179321984	0.361963429941022	0.625523085948144
AT4G30790	1217.51106167564	-0.0698533440834769	0.0766699360910461	-0.911091721799867	0.362247047828569	0.625523085948144
AT5G07270	657.184682726085	-0.0865492817427416	0.0949861944084518	-0.91117748512557	0.362201865005671	0.625523085948144
AT5G58920	353.661117796151	-0.11540099110081	0.126655115500213	-0.911143546354557	0.362219744597716	0.625523085948144
AT1G65270	1270.28573735412	-0.0676219384626567	0.0742288516223466	-0.910992652920136	0.36229924483143	0.625556437980861
AT1G02970	63.7443354285054	-0.232547666454957	0.255315357390846	-0.910825219569398	0.362387472134006	0.625601420899889
